"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"IndelingswijzigingWijkenEnBuurten_4";"AantalInwoners_5";"Mannen_6";"Vrouwen_7";"k_0Tot15Jaar_8";"k_15Tot25Jaar_9";"k_25Tot45Jaar_10";"k_45Tot65Jaar_11";"k_65JaarOfOuder_12";"Ongehuwd_13";"Gehuwd_14";"Gescheiden_15";"Verweduwd_16";"WestersTotaal_17";"NietWestersTotaal_18";"Marokko_19";"NederlandseAntillenEnAruba_20";"Suriname_21";"Turkije_22";"OverigNietWesters_23";"GeboorteTotaal_24";"GeboorteRelatief_25";"SterfteTotaal_26";"SterfteRelatief_27";"HuishoudensTotaal_28";"Eenpersoonshuishoudens_29";"HuishoudensZonderKinderen_30";"HuishoudensMetKinderen_31";"GemiddeldeHuishoudensgrootte_32";"Bevolkingsdichtheid_33";"Woningvoorraad_34";"GemiddeldeWoningwaarde_35";"PercentageEengezinswoning_36";"PercentageMeergezinswoning_37";"PercentageBewoond_38";"PercentageOnbewoond_39";"Koopwoningen_40";"HuurwoningenTotaal_41";"InBezitWoningcorporatie_42";"InBezitOverigeVerhuurders_43";"EigendomOnbekend_44";"BouwjaarVoor2000_45";"BouwjaarVanaf2000_46";"GemiddeldElektriciteitsverbruikTotaal_47";"Appartement_48";"Tussenwoning_49";"Hoekwoning_50";"TweeOnderEenKapWoning_51";"VrijstaandeWoning_52";"Huurwoning_53";"EigenWoning_54";"GemiddeldAardgasverbruikTotaal_55";"Appartement_56";"Tussenwoning_57";"Hoekwoning_58";"TweeOnderEenKapWoning_59";"VrijstaandeWoning_60";"Huurwoning_61";"EigenWoning_62";"PercentageWoningenMetStadsverwarming_63";"AantalInkomensontvangers_64";"GemiddeldInkomenPerInkomensontvanger_65";"GemiddeldInkomenPerInwoner_66";"k_40PersonenMetLaagsteInkomen_67";"k_20PersonenMetHoogsteInkomen_68";"Actieven1575Jaar_69";"k_40HuishoudensMetLaagsteInkomen_70";"k_20HuishoudensMetHoogsteInkomen_71";"HuishoudensMetEenLaagInkomen_72";"HuishOnderOfRondSociaalMinimum_73";"PersonenPerSoortUitkeringBijstand_74";"PersonenPerSoortUitkeringAO_75";"PersonenPerSoortUitkeringWW_76";"PersonenPerSoortUitkeringAOW_77";"BedrijfsvestigingenTotaal_78";"ALandbouwBosbouwEnVisserij_79";"BFNijverheidEnEnergie_80";"GIHandelEnHoreca_81";"HJVervoerInformatieEnCommunicatie_82";"KLFinancieleDienstenOnroerendGoed_83";"MNZakelijkeDienstverlening_84";"RUCultuurRecreatieOverigeDiensten_85";"PersonenautoSTotaal_86";"PersonenautoSJongerDan6Jaar_87";"PersonenautoS6JaarEnOuder_88";"PersonenautoSBrandstofBenzine_89";"PersonenautoSOverigeBrandstof_90";"PersonenautoSPerHuishouden_91";"PersonenautoSNaarOppervlakte_92";"Bedrijfsmotorvoertuigen_93";"Motorfietsen_94";"AfstandTotHuisartsenpraktijk_95";"AfstandTotGroteSupermarkt_96";"AfstandTotKinderdagverblijf_97";"AfstandTotSchool_98";"ScholenBinnen3Km_99";"OppervlakteTotaal_100";"OppervlakteLand_101";"OppervlakteWater_102";"MeestVoorkomendePostcode_103";"Dekkingspercentage_104";"MateVanStedelijkheid_105";"Omgevingsadressendichtheid_106";"TotaalDiefstalUitWoningSchuurED_107";"VernielingMisdrijfTegenOpenbareOrde_108";"GeweldsEnSeksueleMisdrijven_109"
"5846";"BU05184107";"'s-Gravenhage                           ";"Buurt     ";"BU05184107";"1";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       .";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     180";"       0";"      30";"      55";"      20";"      10";"      55";"      10";"     480";"     455";"      25";"     305";"     170";"       .";"       .";"     135";"       0";"       .";"       .";"       .";"       .";"       .";"     118";"     118";"       0";"      2497";"       1";"       3";"    1248";"";"";""
"5847";"BU05184110";"'s-Gravenhage                           ";"Buurt     ";"BU05184110";"1";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       .";"       .";"       1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"      15";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"      10";"      10";"       0";"      10";"       5";"       .";"       .";"       0";"       0";"       .";"       .";"       .";"       .";"       .";"      62";"      52";"      10";"      2496";"       1";"       3";"    1027";"";"";""
"5848";"WK051842  ";"'s-Gravenhage                           ";"Wijk      ";"WK051842  ";"1";"   27125";"   13500";"   13620";"    6875";"    3325";"    7525";"    7720";"    1680";"   14820";"   10090";"    1865";"     355";"    3400";"    7345";"     760";"     470";"    2755";"    1015";"    2345";"     275";"      10";"      60";"       2";"    9850";"    2115";"    2130";"    5610";"     2.7";"    5928";"    9663";"     263";"      76";"      24";"      97";"       3";"      54";"      46";"      25";"      21";"       0";"      14";"      86";"    3550";"    2700";"    3610";"    3690";"    4300";"    5200";"    3100";"    3930";"     150";"      50";"     180";"     210";"      10";"     340";"      80";"     200";"    86.8";"   18700";"    39.9";"    27.9";"    32.9";"    32.8";"    65.9";"    25.2";"    37.5";"     7.2";"     6.4";"     590";"    1040";"     540";"    1620";"    1910";"      15";"     270";"     300";"     220";"     165";"     730";"     200";"   10810";"    3915";"    6895";"    9150";"    1655";"     1.1";"    2362";"     650";"     810";"     0.9";"     1.2";"     0.5";"     0.6";"    11.0";"     505";"     458";"      47";"         .";"       .";"       2";"    1589";"       2";"       4";"       4"
"5849";"BU05184208";"'s-Gravenhage                           ";"Buurt     ";"BU05184208";"1";"    2065";"    1050";"    1015";"     525";"     290";"     310";"     780";"     165";"    1020";"     965";"      70";"      20";"     400";"     270";"       0";"      15";"      60";"      10";"     185";"      10";"       6";"       0";"       0";"     660";"      75";"     185";"     410";"     3.1";"    3020";"     667";"     530";"      93";"       7";"      96";"       4";"      93";"       7";"       0";"       7";"       0";"       0";"     100";"    4900";"    3500";"    4440";"    4170";"    4890";"    5350";"    4200";"    4940";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"   100.0";"    1300";"    68.6";"    45.2";"    28.6";"    51.6";"    62.4";"     7.6";"    74.3";"     1.8";"     1.3";"       0";"      20";"      30";"     160";"     210";"       0";"       5";"      20";"      15";"      45";"     115";"      15";"    1035";"     475";"     560";"     850";"     185";"     1.6";"    1513";"      20";"      65";"     1.0";"     1.4";"     1.0";"     1.0";"     9.4";"      74";"      68";"       5";"      2496";"       1";"       3";"    1427";"       1";"       1";"       1"
"5850";"BU05184209";"'s-Gravenhage                           ";"Buurt     ";"BU05184209";"1";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       .";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       0";"       0";"       0";"       0";"       0";"       .";"       .";"       0";"       0";"       .";"       .";"       .";"       .";"       .";"      50";"      41";"       9";"      2496";"       1";"       4";"     622";"";"";""
"5851";"BU05184211";"'s-Gravenhage                           ";"Buurt     ";"BU05184211";"1";"    1610";"     820";"     785";"     385";"     145";"     735";"     285";"      60";"    1000";"     470";"     130";"      10";"     200";"     610";"      75";"      45";"     240";"      95";"     150";"      40";"      25";"       0";"       1";"     720";"     255";"     175";"     295";"     2.2";"    4628";"     721";"     188";"      35";"      65";"      94";"       6";"      27";"      73";"      57";"      15";"       0";"       0";"     100";"    4330";"    3820";"    5290";"    5430";"       .";"       .";"    4010";"    5140";"      30";"       .";"       .";"       .";"       .";"    1310";"       .";"       .";"    87.2";"    1100";"    35.5";"    25.7";"    30.9";"    29.7";"    68.8";"    35.1";"    22.3";"    13.9";"    10.2";"      70";"      80";"      50";"      60";"     125";"       0";"      20";"      25";"      25";"      10";"      35";"      10";"     610";"     230";"     380";"     505";"     100";"     0.8";"    1748";"      65";"      55";"     0.7";"     1.5";"     1.1";"     0.9";"    13.7";"      35";"      35";"       0";"      2496";"       1";"       3";"    1416";"       2";"      17";"      10"
"5852";"BU05184212";"'s-Gravenhage                           ";"Buurt     ";"BU05184212";"1";"    7150";"    3590";"    3560";"    1755";"     820";"    2185";"    1910";"     480";"    3895";"    2590";"     555";"     115";"     895";"    2300";"     240";"     150";"     775";"     305";"     825";"      80";"      12";"      15";"       3";"    2755";"     690";"     595";"    1475";"     2.6";"    8365";"    2730";"     226";"      64";"      36";"      96";"       4";"      46";"      54";"      21";"      33";"       0";"      11";"      89";"    3200";"    2360";"    3610";"    3770";"    4180";"    4420";"    2940";"    3520";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    99.5";"    5000";"    37.1";"    26.5";"    32.2";"    30.8";"    66.3";"    26.9";"    31.7";"     7.1";"     5.8";"     150";"     260";"     120";"     460";"     495";"       5";"      70";"      95";"      65";"      35";"     175";"      50";"    2855";"     950";"    1905";"    2440";"     415";"     1.0";"    3340";"     165";"     220";"     0.6";"     0.9";"     0.3";"     0.3";"    12.6";"      87";"      86";"       2";"      2496";"       1";"       2";"    1898";"       3";"       3";"       3"
"5853";"BU05184213";"'s-Gravenhage                           ";"Buurt     ";"BU05184213";"1";"    5660";"    2785";"    2870";"    1255";"     775";"    1305";"    1860";"     465";"    2895";"    2230";"     430";"     110";"     665";"    1590";"     130";"      85";"     725";"     190";"     460";"      40";"       8";"      15";"       3";"    2050";"     435";"     480";"    1145";"     2.7";"    9904";"    1992";"     229";"      76";"      24";"      98";"       2";"      59";"      41";"      25";"      16";"       0";"      52";"      48";"    3450";"    2550";"    3720";"    3830";"    3950";"    4070";"    2920";"    3840";"     580";"     240";"     640";"     990";"     130";"    1200";"     400";"     710";"    48.5";"    4100";"    35.9";"    26.3";"    35.4";"    29.6";"    63.0";"    25.9";"    36.7";"     6.8";"     6.8";"     130";"     250";"     130";"     450";"     310";"       5";"      50";"      45";"      40";"      25";"     110";"      35";"    2170";"     785";"    1385";"    1865";"     305";"     1.1";"    3801";"     120";"     170";"     0.7";"     0.5";"     0.5";"     0.6";"     9.4";"      57";"      57";"       0";"      2497";"       1";"       2";"    1629";"       2";"       3";"       5"
"5854";"BU05184214";"'s-Gravenhage                           ";"Buurt     ";"BU05184214";"1";"    4705";"    2350";"    2350";"    1140";"     565";"    1505";"    1220";"     280";"    2615";"    1690";"     350";"      60";"     585";"    1485";"     180";"     105";"     545";"     230";"     415";"      50";"      11";"      20";"       4";"    1760";"     435";"     385";"     950";"     2.6";"    5576";"    1684";"     231";"      87";"      13";"      97";"       3";"      50";"      50";"      24";"      25";"       0";"       1";"      99";"    3270";"    2190";"    3280";"    3460";"    3380";"    5280";"    2940";"    3580";"     100";"       .";"      40";"     140";"       .";"    1080";"      20";"     170";"    95.5";"    3200";"    34.9";"    24.9";"    34.4";"    28.2";"    67.4";"    28.5";"    28.2";"     7.8";"     7.8";"     110";"     240";"     100";"     260";"     340";"       0";"      65";"      60";"      35";"      20";"     115";"      45";"    1910";"     645";"    1265";"    1615";"     295";"     1.1";"    2263";"     160";"     130";"     0.5";"     1.3";"     0.6";"     0.6";"    10.7";"     107";"      84";"      22";"      2497";"       1";"       2";"    1739";"       2";"       3";"       4"
"5855";"BU05184215";"'s-Gravenhage                           ";"Buurt     ";"BU05184215";"1";"    5925";"    2890";"    3030";"    1815";"     730";"    1490";"    1665";"     230";"    3400";"    2150";"     335";"      45";"     650";"    1085";"     130";"      65";"     405";"     175";"     305";"      45";"       8";"       0";"       1";"    1895";"     240";"     320";"    1345";"     3.1";"    6870";"    1869";"     319";"      92";"       8";"      98";"       2";"      63";"      37";"      28";"      10";"       0";"       1";"      99";"    3660";"    2370";"    3430";"    3440";"    4040";"    5120";"    3110";"    3970";"      50";"       .";"       .";"      10";"      10";"     470";"       .";"      70";"    96.9";"    3800";"    43.5";"    28.4";"    32.1";"    37.1";"    67.9";"    21.5";"    48.5";"     6.7";"     5.9";"     140";"     190";"     110";"     220";"     425";"       5";"      55";"      50";"      45";"      40";"     185";"      50";"    2225";"     825";"    1400";"    1875";"     350";"     1.2";"    2579";"     125";"     175";"     1.6";"     1.8";"     0.5";"     0.6";"    10.8";"      95";"      86";"       9";"      2498";"       1";"       3";"    1078";"       2";"       3";"       3"
"5856";"WK051843  ";"'s-Gravenhage                           ";"Wijk      ";"WK051843  ";"1";"     145";"      80";"      60";"      10";"      25";"      15";"      60";"      40";"      55";"      70";"      20";"       5";"      10";"       5";"       0";"       0";"       5";"       0";"       0";"       0";"      21";"       0";"       0";"      70";"      30";"      25";"      20";"     2.1";"      49";"      39";"       .";"      95";"       5";"      79";"      21";"      82";"      18";"       0";"      18";"       0";"      85";"      15";"    4960";"       .";"       .";"       .";"    3110";"    5740";"       .";"    4810";"    2410";"       .";"       .";"       .";"    2300";"    2450";"       .";"    2410";"       .";"     100";"    41.4";"    36.0";"    39.4";"    23.6";"    50.4";"       .";"       .";"       .";"       .";"       0";"       0";"       0";"      40";"     445";"       0";"      55";"     150";"      50";"      60";"      85";"      40";"    2185";"    1895";"     290";"     865";"    1320";"       .";"       .";"     670";"      30";"     0.9";"     1.3";"     0.6";"     0.6";"    13.3";"     304";"     295";"       9";"         .";"       .";"       3";"    1205";"      14";"     103";"      75"
"5857";"BU05184316";"'s-Gravenhage                           ";"Buurt     ";"BU05184316";"1";"     120";"      65";"      55";"       5";"      15";"      10";"      50";"      40";"      45";"      60";"      15";"       5";"      10";"       5";"       0";"       0";"       5";"       0";"       0";"       0";"      25";"       0";"       0";"      60";"      25";"      25";"      15";"     2.0";"      94";"      31";"       .";"      97";"       3";"      87";"      13";"      84";"      16";"       0";"      16";"       0";"      90";"      10";"    4770";"       .";"       .";"       .";"    3110";"    5790";"       .";"    4690";"    2560";"       .";"       .";"       .";"    2300";"    2730";"       .";"    2580";"       .";"     100";"    42.4";"    37.2";"    37.4";"    22.4";"    43.0";"       .";"       .";"       .";"       .";"       0";"       0";"       0";"      40";"      40";"       0";"       5";"      10";"       5";"       5";"       5";"      10";"      95";"      25";"      75";"      75";"      25";"     1.5";"      74";"      60";"      15";"     0.8";"     1.2";"     0.6";"     0.5";"    13.7";"     133";"     129";"       4";"      2491";"       1";"       3";"    1322";"      16";"      33";"      16"
"5858";"BU05184317";"'s-Gravenhage                           ";"Buurt     ";"BU05184317";"1";"      20";"      15";"       5";"       0";"       5";"       0";"      15";"       0";"      15";"      10";"       5";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       0";"       5";"       5";"       5";"       5";"     3.0";"      14";"       8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     400";"       0";"      50";"     140";"      50";"      55";"      80";"      30";"    2090";"    1875";"     215";"     790";"    1300";"       .";"       .";"     610";"      15";"     1.3";"     1.7";"     0.5";"     1.0";"    10.9";"     171";"     166";"       5";"      2491";"       1";"       3";"    1148";"       .";"       .";"       ."
"5859";"WK051844  ";"'s-Gravenhage                           ";"Wijk      ";"WK051844  ";"1";"   20715";"   10420";"   10290";"    5285";"    2335";"    5785";"    5735";"    1580";"   10580";"    8560";"    1175";"     405";"    2040";"    5890";"     785";"     375";"    2435";"     615";"    1685";"     230";"      11";"      95";"       5";"    7170";"    1225";"    1675";"    4280";"     2.9";"    5880";"    7076";"     272";"      77";"      23";"      98";"       2";"      67";"      33";"      28";"       5";"       0";"       8";"      92";"    3530";"    2380";"    3720";"    3990";"    4700";"    5260";"    2900";"    3870";"    1040";"     750";"    1020";"    1270";"    1420";"    2250";"     880";"    1120";"       .";"   14400";"    38.8";"    27.3";"    30.6";"    32.7";"    68.1";"    18.9";"    40.3";"     4.4";"     3.5";"     250";"     630";"     440";"    1540";"    1230";"      10";"     165";"     175";"     175";"     120";"     465";"     115";"    8405";"    3140";"    5265";"    7210";"    1195";"     1.2";"    2386";"     410";"     665";"     1.1";"     1.2";"     0.6";"     0.6";"     9.0";"     376";"     352";"      24";"         .";"       .";"       3";"    1418";"       2";"       3";"       2"
